cat_1,cat_2,cat_3,cat_4,day,month,target
0,Blue,,Small,,3,4.799021944
0,Blue,Polygon,Big,6,12,0.1106598206
0,Red,Circle,Big,2,8,-1.160768561
0,Red,Star,Big,7,7,0.4090301292
0,Blue,Circle,Big,7,5,8.164080891
,Red,Triangle,Average,3,4,-0.6274519866
0,Red,Polygon,Big,6,3,2.78855537
0,Blue,Circle,Average,7,5,4.173798399
0,,Trapezoid,Big,3,9,-0.379674559
0,Red,Polygon,Small,1,11,1.047511655
0,Red,Trapezoid,Average,5,6,-1.090181788
0,Red,Triangle,Average,3,12,-0.4266734198
0,Red,Trapezoid,Small,5,1,1.477566816
0,Red,Polygon,Small,7,8,5.456619177
0,Red,Triangle,Big,7,3,4.863927907
0,,Trapezoid,Big,6,6,0.9989198705
1,Blue,Polygon,Average,6,6,-1.129836217
0,Blue,Polygon,Average,1,11,5.367999446
0,Blue,Circle,Big,5,7,2.094107847
0,Blue,Trapezoid,Big,6,8,-0.1771249677
0,Blue,Triangle,Small,2,2,2.929074493
0,Blue,Polygon,Big,5,6,-0.8314737466
0,Red,Triangle,Small,5,5,5.128827725
0,Red,Circle,Average,3,12,0.04855860249
0,Red,Trapezoid,Small,1,2,-0.6672047851
0,Red,Polygon,Big,4,5,-1.380694065
0,Red,Trapezoid,Small,1,2,1.210487569
0,Red,Trapezoid,Average,6,12,-1.337129866
0,Red,Trapezoid,Small,,11,-2.263156464
0,Blue,Triangle,Average,4,11,-0.7749533963
0,Blue,Trapezoid,Big,7,7,4.936058182
0,Red,Circle,Big,6,12,0.9929039343
0,Red,,Average,2,12,3.415462652
0,Red,Triangle,Big,3,12,1.570054746
0,Blue,Polygon,Small,5,12,-2.38435909
0,Blue,Circle,Average,2,11,2.031407187
0,Blue,Trapezoid,Average,5,5,1.937617519
0,Green,Triangle,Average,2,8,3.297111232
0,Red,Polygon,Small,5,6,4.530725913
0,Red,Polygon,Small,4,5,4.494892285
0,Green,Trapezoid,Big,6,3,-3.051427082
0,Red,Circle,Average,5,7,-1.018994894
0,Red,Triangle,Small,5,5,2.531152612
0,Red,Trapezoid,Big,1,7,1.913215609
0,Red,Circle,Small,3,1,1.204284096
0,Green,Polygon,Average,5,9,2.296775009
0,Red,Trapezoid,Small,1,3,6.656802865
0,Blue,,Average,7,6,1.002294556
0,Red,Triangle,Average,5,6,4.631518172
0,Blue,Triangle,Small,3,8,1.251617992
0,Blue,Triangle,Small,4,3,-0.3823873106
0,Blue,Trapezoid,Big,6,6,3.561334026
0,Blue,Trapezoid,Small,6,8,0.949822471
0,Green,Square,Small,3,3,-3.401438309
0,Red,Triangle,Big,6,6,0.9762666683
0,Red,Star,Average,6,12,0.2889981092
0,Red,Polygon,Big,6,2,-0.6558529129
0,Blue,Triangle,Small,3,8,-0.06169032416
0,Red,Circle,Average,3,3,1.510500136
0,Blue,Trapezoid,Average,1,3,-1.441814403
0,Blue,Trapezoid,Small,5,7,8.069596549
0,Blue,Triangle,Small,3,12,-0.2048469264
0,Red,Trapezoid,,1,7,10.30228465
0,Red,Triangle,Small,1,6,3.298350234
1,Red,Circle,Small,7,1,5.514235448
0,Blue,Triangle,Small,6,,2.688077938
0,Green,Star,Average,7,11,5.297339529
0,Red,Triangle,Average,3,3,-0.8343664696
0,Red,Trapezoid,Big,3,5,0.09649107812
0,Red,Polygon,Average,3,11,5.604170135
0,Blue,Polygon,Small,2,5,2.41674624
0,Red,Triangle,Big,7,1,-0.4158968208
0,Red,Triangle,Small,6,12,3.199874089
0,Red,Polygon,Big,,5,4.836874101
0,Red,Triangle,Small,3,3,2.033254226
0,Red,Polygon,Small,1,5,2.273195969
0,Blue,Heart,Small,2,12,0.1166796448
0,Red,Polygon,Big,4,6,-0.4366739196
0,Red,Triangle,Small,3,1,0.2026813675
0,Red,Trapezoid,Big,1,1,0.4329751995
0,Red,Polygon,Big,7,6,8.335224392
0,Blue,Trapezoid,Average,5,8,0.6047903257
0,Red,Polygon,Average,2,6,3.820764412
0,Green,Triangle,Small,,5,-2.279908389
0,Blue,Polygon,Average,3,6,-2.25486509
0,Blue,Trapezoid,Big,7,5,-0.05998975581
0,Blue,Circle,Big,5,8,4.61843669
0,Green,Circle,Small,6,1,5.214078641
0,Red,Trapezoid,Average,6,3,2.999516263
1,Red,,Average,3,8,2.636816532
0,Blue,Triangle,Average,1,5,8.670099824
0,Blue,Polygon,Average,1,12,-2.464780759
0,Red,Square,Small,2,8,-0.1395922346
0,Blue,Square,Small,3,7,-2.339403334
0,Red,Star,Big,5,8,0.7611406371
0,Blue,Polygon,Big,3,2,-2.773797644
0,Red,Trapezoid,Average,4,9,-4.302955289
0,Blue,Square,Small,2,2,5.52622637
0,Green,Triangle,Big,7,8,0.03780410602
0,Green,,Big,3,5,0.1729509127
0,Green,Trapezoid,Average,3,3,5.334703117
0,Red,Star,Average,6,2,2.475366015
0,Blue,Triangle,Small,3,5,3.652534806
0,Red,Circle,Big,1,1,0.7109802482
0,Red,Triangle,Average,1,5,2.474651624
0,Blue,Polygon,Big,5,7,4.044917626
1,Red,Circle,Small,,8,0.4396354384
0,Blue,Triangle,Big,3,5,3.088874723
0,Red,Triangle,Small,6,12,-3.47779535
,Blue,Polygon,Small,7,2,2.919758873
0,Blue,Circle,Big,3,6,3.144724869
0,Red,Trapezoid,Small,4,12,9.037031156
1,Red,Triangle,Small,1,11,1.334388217
0,Blue,Triangle,Average,3,5,3.996464852
0,Red,Circle,Big,3,11,1.82932118
0,Green,,Small,5,1,4.499553904
0,Red,Circle,Small,7,1,0.02458692992
,Red,Circle,Small,7,8,1.660627787
0,Red,Trapezoid,Small,6,8,10.12892719
0,Blue,Polygon,Small,5,8,0.8244893838
0,Blue,Triangle,Average,3,8,3.134386301
0,Blue,Polygon,Small,7,3,5.338974209
0,Blue,Polygon,,3,8,2.888406008
0,Blue,Circle,Big,2,8,4.53977476
0,Red,Trapezoid,Average,5,7,0.3218032171
0,Green,Triangle,Big,3,3,-0.2412163
1,Red,Circle,Average,5,12,-0.6891396924
0,Red,Polygon,Average,1,8,8.045723002
0,Blue,Triangle,Average,3,3,1.763934233
0,Red,Star,Small,3,8,4.46449251
0,Green,Trapezoid,Average,3,2,0.9465264448
0,Red,Polygon,Small,3,,4.294509892
0,Blue,Circle,Big,2,8,2.713635543
,Blue,Triangle,Small,1,7,1.579404708
0,Green,Trapezoid,Average,5,3,0.6260910582
0,Red,Polygon,Average,5,8,2.221533507
0,Red,Polygon,Small,2,12,4.76224196
1,Red,Circle,Average,6,12,1.387024716
0,Red,Triangle,Average,6,4,7.447094529
1,Blue,Polygon,Average,6,6,3.766332303
1,Red,Triangle,Average,3,8,0.9709776984
0,Red,Triangle,Small,3,6,4.44042202
0,Red,,Big,7,12,2.477941155
0,Red,Triangle,Small,3,1,0.1263765789
0,Red,Triangle,Small,1,5,3.428575607
0,Blue,Square,Small,7,7,2.015246287
0,Red,Circle,Big,5,9,-1.59030266
0,Green,Trapezoid,Big,1,3,3.707293127
0,Red,Trapezoid,Big,6,7,4.241132287
0,Blue,Triangle,Average,7,6,0.3024199089
1,Red,Circle,Small,1,7,4.63142669
0,Blue,Triangle,Average,5,1,-0.9216423086
0,Blue,Triangle,Average,1,8,-0.1412471325
0,Red,Square,Big,7,3,4.857262425
0,Blue,Circle,Average,1,8,-1.439871165
0,Red,Star,Average,2,5,-1.568448761
0,Green,Trapezoid,Small,1,5,6.331336849
0,Blue,Triangle,Small,6,7,0.07966803356
0,Red,Circle,Average,6,8,2.442802001
0,Blue,Circle,Small,6,12,1.492205444
0,Blue,Polygon,Small,2,1,0.09344508168
0,Red,Triangle,Small,3,,1.371630108
0,Blue,Circle,Average,3,6,4.507361402
0,Red,Trapezoid,Big,2,2,2.816573879
0,Green,Polygon,Big,5,1,-1.54050735
1,Blue,Polygon,Big,1,9,0.5478622085
0,Blue,,Big,6,3,0.8746674985
0,Green,Trapezoid,Big,6,2,-1.09467522
0,Red,Trapezoid,Average,5,8,3.744586391
0,Blue,Star,Big,6,8,-0.9022009967
0,Red,Polygon,Average,7,11,0.04747562778
0,Green,Circle,Small,3,12,0.2096840279
0,Red,Trapezoid,Average,3,6,2.198513452
0,Blue,Triangle,Average,1,12,2.827148783
0,Blue,Polygon,Small,3,1,9.254112555
0,Red,Trapezoid,Big,,3,1.186397984
0,Red,Triangle,Small,2,6,5.028488575
0,Blue,Polygon,Small,7,1,-0.1077191962
0,Green,Polygon,Average,7,3,4.613472161
1,Blue,Circle,Average,6,9,-1.439200413
0,Blue,Circle,Average,2,1,-2.633948625
0,Red,Polygon,Small,2,8,0.2657365289
0,Red,Trapezoid,Small,3,6,3.53331587
,Blue,Triangle,Small,1,9,0.9505983843
0,Red,Polygon,Small,5,12,0.6569771026
0,Green,Polygon,Average,5,7,2.610387277
0,Red,Triangle,Average,6,12,1.648671627
0,Green,Polygon,Small,6,7,1.84661723
,Red,Trapezoid,Big,6,8,0.7935397845
0,Red,Triangle,Small,7,8,2.784788118
,Red,Polygon,Average,3,6,-1.585518171
0,Green,Trapezoid,Small,5,5,1.74014335
0,Green,Polygon,Small,5,2,3.259693316
0,Blue,Trapezoid,Small,3,8,1.991436389
0,Blue,Triangle,Big,4,11,2.271819069
0,Blue,Triangle,Small,6,8,3.647299108
0,Red,Polygon,Average,2,11,-1.304639955
1,Red,Circle,Small,7,6,5.38064103
0,Blue,Triangle,Small,2,12,9.648242759
0,Blue,,Average,6,11,5.062632885
0,Red,Circle,Small,3,7,1.316141325
0,Red,Triangle,Small,6,4,5.946706205
1,Red,Polygon,Big,2,11,0.220877544
0,Red,Circle,Big,3,11,-2.105311052
0,Red,Triangle,Big,5,2,0.1163676941
0,Red,Circle,Average,6,2,1.3844572
0,Blue,Triangle,Average,3,7,1.731480816
0,Blue,Circle,Average,1,3,7.004259511
0,Red,Trapezoid,Small,5,6,-0.5659136543
0,Red,Triangle,Big,6,3,1.081924016
0,Red,Star,Small,6,6,1.228047039
0,Blue,Triangle,Average,7,11,1.993105079
0,Red,Trapezoid,Small,5,2,6.549920544
0,Blue,Triangle,Small,,1,-0.8243274723
0,Blue,Circle,Average,2,7,0.1437683848
0,Red,Triangle,Small,5,5,2.374692309
0,Blue,Polygon,Big,1,8,5.008323862
0,Blue,Polygon,Small,1,7,-0.85426783
0,Red,Trapezoid,Big,1,3,4.470526621
1,Blue,Triangle,Big,5,2,2.038749941
0,Red,Trapezoid,Small,5,12,1.338847119
,Red,Triangle,Big,5,9,2.913650475
0,Blue,Trapezoid,Big,3,8,2.781345156
0,Red,Trapezoid,Big,5,2,3.152773838
0,Green,Triangle,Average,3,6,0.5584843219
0,Blue,Triangle,Small,7,3,3.526072981
0,Red,,Average,6,3,2.546914915
0,Red,Circle,Small,2,7,0.3726070656
0,Blue,Circle,Big,3,5,0.359941315
0,Red,Square,Big,1,12,-1.781580634
0,Red,Circle,Big,7,7,1.261153071
0,Blue,Heart,Average,1,2,1.100211548
1,Blue,Triangle,Small,6,5,2.59925536
0,Red,Polygon,Small,5,4,1.916751199
0,Red,Triangle,Average,1,8,3.72072757
0,Red,Trapezoid,Average,5,11,-2.622517506
0,Blue,Trapezoid,Big,6,12,2.362616281
0,Red,Polygon,Big,3,3,2.928363231
0,Green,Trapezoid,Small,6,6,0.4454067415
0,Red,Circle,Small,6,4,-1.712731057
0,Green,Square,Small,3,11,2.265251469
0,Red,Triangle,Big,3,5,4.052899685
0,Red,Triangle,Big,6,3,3.42355427
0,Red,Triangle,Big,5,9,-1.126489662
0,Blue,Circle,Big,7,11,4.044841102
0,Blue,Triangle,Average,3,6,3.620208793
0,Red,Triangle,,2,6,2.801148732
0,Blue,Triangle,Small,6,,0.08593010225
0,Red,Trapezoid,Big,1,1,0.07001555003
0,Red,Circle,Small,2,6,0.4191906155
0,Red,Triangle,Small,1,6,-2.56481905
0,Red,Trapezoid,Average,2,1,5.820737904
0,Red,Trapezoid,Small,2,3,5.043246568
0,Blue,Triangle,Small,3,1,6.415355343
0,Green,Triangle,Average,3,11,-4.040871627
0,Blue,Circle,Big,3,8,3.540814744
0,Red,,Big,6,6,3.194293265
0,Red,Polygon,Big,4,7,-1.956037799
0,Red,Trapezoid,Big,4,8,-1.700891251
,Blue,Trapezoid,Big,7,8,-0.1287653665
0,Blue,Trapezoid,Average,2,3,-0.3457431182
0,Red,Circle,Small,3,12,-0.1229862855
0,Blue,Trapezoid,Big,3,7,-3.763901443
0,Blue,Trapezoid,Big,6,11,6.779907745
1,Blue,Triangle,Big,,5,-1.78234553
0,Red,Trapezoid,Big,7,8,4.559136058
0,,Circle,Small,3,1,8.865518109
,Blue,Polygon,Average,3,11,2.488308226
1,Blue,Triangle,Small,7,5,3.465726965
0,,Trapezoid,Small,5,,6.150234742
0,Red,Polygon,Small,5,12,2.363217476
0,Blue,Square,Average,2,8,9.758148688
0,Red,Polygon,Big,2,6,-8.04565179
0,Red,Star,Small,1,6,5.407062831
0,Red,Triangle,Big,,1,1.666767193
0,Blue,Circle,Big,3,9,0.05767103537
0,Blue,Polygon,Big,7,12,-0.04623464047
0,Red,Triangle,Average,7,8,4.697972024
0,Red,Trapezoid,Small,2,4,3.157900937
0,Blue,Polygon,Small,2,11,-0.3444000343
0,Green,Triangle,Big,7,6,-0.1736271157
0,Red,Triangle,Big,5,6,-2.520440185
0,Red,Polygon,Small,2,,3.549718473
0,Red,Triangle,Big,6,11,4.103208229
0,Red,Circle,Average,6,8,2.18095371
0,Blue,Polygon,Average,7,8,1.202980572
1,Red,Polygon,Average,2,1,-1.646393891
0,Blue,Circle,Big,1,8,0.9010855296
0,Red,Circle,Small,3,7,1.497562977
0,Blue,Trapezoid,Small,2,7,0.4348729363
0,Blue,Triangle,Average,7,7,0.5646056609
0,Red,Triangle,Big,6,8,2.398631105
1,Blue,Square,Small,1,11,-1.298003712
1,Red,Circle,Small,1,11,5.697825873
0,Red,Polygon,Small,1,7,0.01854351387
,Red,Triangle,Big,5,3,2.659123396
0,Green,Diamond,Big,7,2,-3.098299259
0,Blue,Trapezoid,Small,6,7,-0.9001777649
,,Polygon,Small,6,12,3.368875112
0,Red,Triangle,Average,1,2,3.217432402
0,Red,Polygon,Big,2,1,0.3143581725
0,Blue,Triangle,Average,6,7,5.77275946
0,Red,Trapezoid,Small,1,12,5.074008518
0,Red,Triangle,Small,6,1,2.611666506
0,Blue,Triangle,Big,3,3,-0.3185023733
0,Blue,Polygon,Big,1,5,2.869528981
0,Blue,Triangle,Average,3,12,3.789912473
0,Blue,Circle,Average,1,12,2.093402105
0,Red,Polygon,Small,1,1,6.887962952
0,Blue,Trapezoid,Average,1,2,-0.7483042841
0,Red,Circle,Big,2,8,2.298321996
0,Red,Triangle,Small,1,5,0.5393031419
0,Blue,Polygon,Big,6,6,2.537684013
0,Red,Polygon,Average,,12,2.300242558
0,Blue,Polygon,Big,2,7,5.755418708
0,Red,Trapezoid,Big,5,11,2.766517323
0,Blue,Triangle,Average,2,12,5.186327573
0,Blue,Polygon,Big,7,2,0.3392275213
0,Red,Trapezoid,Big,7,8,0.3531123821
0,Green,,Big,3,6,7.933787489
0,Red,Trapezoid,Average,6,8,1.472343898
0,Red,Polygon,Small,4,12,2.720672458
0,Blue,Polygon,Big,2,2,2.619022061
0,Green,Polygon,Average,2,5,3.068125391
0,Blue,Triangle,Small,7,11,0.8894869685
0,Red,Circle,Small,3,8,2.8433866
1,Red,Triangle,Big,7,6,1.03747064
0,Red,Polygon,Small,3,12,3.773200444
0,Red,Triangle,Small,7,5,11.53798249
0,Blue,Square,Small,7,6,4.841673806
1,Red,Triangle,Small,6,1,2.353672513
0,,Triangle,Small,4,5,0.4551129826
0,Red,Trapezoid,,5,7,2.384035553
,Red,Triangle,Small,6,1,0.8178550975
1,Blue,Polygon,Big,5,7,0.7494388378
0,Blue,Circle,Average,4,3,0.9674177512
0,Red,Trapezoid,Average,6,2,2.529059409
1,Red,Triangle,Small,2,12,4.139361847
0,Red,Trapezoid,Average,5,7,6.670935983
0,Red,Polygon,Average,2,3,3.85812723
0,Red,Polygon,Small,4,11,4.19443965
0,Red,Circle,Big,5,12,5.27480213
0,Red,Triangle,Big,7,8,3.78632281
0,Green,Circle,Small,3,6,2.063209648
0,Red,Polygon,Small,3,12,-3.961610818
,Blue,Polygon,Big,5,5,3.919837295
0,Red,,Big,3,12,2.700797909
0,Red,Triangle,Big,7,11,-1.053782502
1,Red,Triangle,Big,5,9,-0.8481087489
1,Red,Polygon,Small,5,3,8.708323314
0,Blue,Trapezoid,Small,3,7,1.810038811
0,Blue,Polygon,Small,3,5,5.176282074
0,Red,Circle,Average,3,5,1.860873905
1,Blue,Triangle,Big,6,6,0.2783580181
0,Red,Trapezoid,Small,4,6,8.414903598
0,Red,Triangle,Big,5,1,2.654543427
0,Green,Polygon,Small,3,8,3.680677456
0,,Trapezoid,Big,1,7,4.801095588
0,Green,Circle,Small,2,5,2.603673828
0,Blue,Circle,Big,6,1,-0.1718853359
0,Blue,Triangle,Big,5,12,5.189584807
0,Blue,Circle,Average,3,3,0.05387786353
0,Red,Circle,Small,7,12,-1.1217618
0,Red,Polygon,Average,6,11,1.788590265
0,Red,Polygon,Small,7,7,-0.1786279156
0,Red,Triangle,Big,6,8,-1.643064828
1,Red,Trapezoid,Big,1,7,2.199083687
0,Red,Polygon,Big,2,6,2.236547863
0,Blue,Triangle,Big,7,11,0.2897019009
0,Green,Triangle,Small,,12,3.340838723
0,Green,Triangle,Small,5,2,6.816546991
0,Red,Square,Big,5,12,1.424225722
0,Red,Triangle,Big,3,3,1.567654625
0,Blue,Heart,Small,3,7,-2.10562973
0,Red,Trapezoid,Small,2,3,7.415297105
0,Red,,Small,7,5,5.950711129
0,Green,Trapezoid,Average,7,11,7.276261066
0,Blue,Trapezoid,Average,6,6,0.6859327584
0,Blue,Circle,Average,6,1,5.801256635
0,Red,Polygon,Big,5,,0.3900882229
0,Red,Polygon,Small,5,6,1.972932379
0,Green,Triangle,Big,1,1,0.401764277
0,Blue,Triangle,Big,2,3,-3.323747216
0,Red,Trapezoid,Big,3,11,2.518468411
0,Blue,Triangle,Big,6,11,1.32587875
0,,Circle,Average,5,12,-0.8121299645
0,Blue,Circle,Big,7,1,-0.8017666049
0,Green,Triangle,Small,5,5,2.999236983
1,Blue,Triangle,Average,1,6,1.819684649
0,Red,Polygon,Average,3,12,1.160283002
0,Red,Circle,Average,6,5,4.812947339
,Red,Trapezoid,Small,7,5,0.2061760562
0,Green,Trapezoid,Big,5,7,1.956912709
0,Red,Triangle,Big,1,12,8.747575007
0,Red,Circle,Average,2,11,3.87375197
1,Blue,Circle,Big,3,7,-4.091182295
0,,Triangle,Small,1,5,4.174077115
0,Blue,Trapezoid,Big,6,7,-1.783020586
0,Blue,Polygon,Average,7,8,-0.4106409755
0,Green,Circle,Big,5,5,-1.682473708
0,Red,Triangle,Big,5,5,5.827781945
0,Red,Polygon,Big,6,8,-0.2280912423
0,Red,,Small,4,7,3.174242727
0,Red,Circle,Big,1,2,5.504642694
0,Red,Trapezoid,Average,7,3,0.4492096052
0,Red,Triangle,Small,3,5,0.01111279609
0,Red,Circle,Small,5,1,3.208009436
1,Red,Triangle,Big,2,11,5.60732228
0,Red,Triangle,Big,6,,-0.537101234
0,Blue,Circle,Average,6,7,1.881041893
0,Red,Trapezoid,Small,7,1,6.823561494
0,Red,Polygon,Small,2,8,4.978151619
0,Red,Trapezoid,Small,6,7,7.912502051
0,Blue,Triangle,Big,3,11,1.820461935
0,Green,Trapezoid,Big,6,12,0.6881288156
0,Red,Square,Big,5,6,-1.751164108
0,Blue,Circle,Big,1,8,-1.953272568
0,Red,Triangle,Small,2,2,4.273586192
0,Blue,Circle,Average,5,12,2.923502894
0,Green,Triangle,Average,6,11,6.129579973
0,Red,Polygon,Average,5,3,-0.7865559325
0,Green,Triangle,Small,3,1,-1.330739998
0,Blue,Square,Small,5,12,-0.1408884724
0,Green,Polygon,Big,1,3,-1.746147278
0,Blue,Triangle,Average,5,7,3.789048067
0,Blue,Circle,Big,2,3,1.772250121
0,Red,Circle,Small,7,3,-0.00759450722
0,Red,Triangle,Small,3,3,2.839720563
0,Blue,Polygon,Small,6,1,0.315186663
0,Red,Triangle,Small,5,1,2.765916994
0,Blue,Circle,Small,5,3,3.530057125
0,Blue,,Big,1,4,6.736536789
0,Green,Square,Big,7,8,4.786687469
0,Red,Triangle,Small,1,12,5.856007427
,Red,Triangle,Average,5,9,0.1076137524
0,Blue,Polygon,Small,3,5,0.8097220038
0,Blue,Circle,Big,3,2,-0.2608376971
0,Blue,Polygon,Small,2,8,2.818642144
0,Red,Polygon,Small,2,6,-6.906945131
0,Blue,Triangle,Small,4,12,-0.06463016919
0,Red,Triangle,Big,7,6,0.4496987157
0,Red,Polygon,Big,1,12,0.5988195174
1,Blue,Trapezoid,Small,2,7,1.252235325
0,Blue,Polygon,Small,4,8,2.776198773
0,Green,Triangle,Big,6,3,-1.819266833
0,Red,Triangle,Big,1,1,1.417148296
0,Blue,Polygon,Small,2,2,-0.1055404685
1,Red,Polygon,,5,9,2.098593037
0,Blue,Triangle,Big,3,5,2.291286312
0,Green,Circle,Average,7,6,0.3483561935
0,Red,Polygon,Average,6,8,-0.4107461999
0,Blue,Trapezoid,Big,1,8,1.785134974
1,Green,Triangle,Small,2,,-0.9202128334
0,Red,Trapezoid,Big,6,7,3.010500976
1,Red,Circle,Big,5,5,2.233698512
,Red,Polygon,Average,6,2,0.4979546572
0,Red,Triangle,Average,5,,-1.079072218
0,Blue,Triangle,Big,1,8,3.776659739
0,Red,Trapezoid,Average,6,8,-1.678512
0,Red,Polygon,Average,1,2,2.768672316
0,Blue,Triangle,Average,5,5,-0.4545265003
0,Blue,Triangle,Average,3,9,-1.700315121
0,Red,Triangle,Big,1,5,1.503927261
0,Blue,Circle,Average,6,2,-0.5306726246
0,Blue,Trapezoid,Small,3,12,-0.1958190433
0,Green,Polygon,Small,2,,9.718412729
0,Red,Circle,Big,6,5,3.109956882
0,Red,Trapezoid,Small,6,,1.385784544
0,Red,Circle,Big,6,11,-4.960289906
1,Red,Trapezoid,Small,6,7,0.4550288218
0,Red,Triangle,Small,3,3,4.383937426
0,Red,Trapezoid,Average,3,9,-0.01338581297
0,Blue,Triangle,Average,2,1,-3.05521951
0,Blue,,Small,5,1,-3.536351503
0,Blue,Circle,Small,1,1,2.936770179
0,Blue,Triangle,Average,7,8,3.283295842
,Blue,Star,Small,5,3,-2.044546815
0,Red,Trapezoid,Small,5,1,9.84679583
0,Blue,Circle,Small,2,7,-1.795949316
0,Red,Triangle,Small,2,6,2.767918395
0,Blue,Triangle,Small,3,8,0.1731625651
0,Red,Circle,Average,1,7,-2.202588796
0,Blue,Trapezoid,Big,7,1,1.992936278
0,Blue,Trapezoid,Small,6,11,6.175316317
0,Red,Trapezoid,Big,6,3,3.431893083
0,Red,Circle,,6,5,6.174437522
0,Red,Circle,Small,5,3,0.7558839004
0,Blue,Polygon,Small,5,1,-0.2397435544
0,Red,Trapezoid,Big,2,12,3.133457404
0,Red,Circle,Average,5,12,6.545917365
0,Blue,Triangle,Big,7,1,2.55325425
0,Blue,Polygon,Average,1,8,2.383540711
0,Blue,,Small,1,7,2.270418541
0,Blue,Circle,Average,1,11,3.650997264
0,Blue,Triangle,Small,2,3,2.035259156
0,Green,Square,Big,1,12,1.480077272
0,Red,Circle,Small,7,11,-2.389193918
0,Blue,Triangle,Big,6,1,0.453448896
0,Green,Triangle,Big,6,6,0.7237310255
0,Blue,Circle,Small,2,6,2.716674141
0,Red,Trapezoid,Small,5,7,-4.524489188
0,Blue,Trapezoid,Big,7,12,-5.178440964
0,Blue,Polygon,Small,7,9,-0.04193440964
1,Red,Circle,Average,3,4,-0.7533243276
0,Green,Trapezoid,Small,3,6,3.478712406
0,Red,Triangle,Big,7,6,4.63615379
1,Red,Triangle,Average,3,8,5.639075989
0,Blue,Circle,Big,7,8,4.349903783
1,Blue,Circle,Big,4,,1.081237793
0,,Triangle,Small,6,12,1.079019498
0,Red,Circle,Average,3,2,5.255293798
0,Red,Trapezoid,Average,2,11,0.4800147624
0,Red,Triangle,Small,6,1,-0.2111845967
0,Blue,Polygon,Average,7,3,6.076801985
0,Red,Circle,,3,2,0.808444353
0,Red,Trapezoid,Average,,8,4.154726324
0,Blue,Polygon,Average,6,8,1.294509881
0,Blue,Triangle,Average,7,11,0.7423962316
0,Red,Triangle,Small,7,5,-0.5905537798
0,Red,Polygon,Big,5,5,5.087464966
0,Red,Trapezoid,Big,1,6,2.379516247
0,Red,Trapezoid,Small,3,11,-2.427927602
0,Blue,Circle,Big,4,2,-0.9277124587
0,Red,Star,Small,7,5,-0.7936252516
0,Blue,Trapezoid,Big,3,6,4.003204454
0,Green,Polygon,Small,6,,1.939365092
0,,Polygon,Small,6,8,3.389029809
1,Blue,Triangle,Small,5,8,0.2068319862
0,Red,Square,Average,4,3,-0.2762073414
,Blue,Circle,Small,6,6,4.859651731
0,Red,Triangle,Big,2,7,5.010583548
0,Blue,Triangle,Big,2,6,2.613432645
0,Red,Polygon,Big,5,6,3.70340127
0,Red,Trapezoid,Average,7,3,-0.02491885015
0,Blue,Circle,Big,1,8,6.990626626
0,Blue,Triangle,Small,,7,-3.472047216
0,Blue,Circle,Big,3,7,-2.479188333
0,Red,Trapezoid,Big,2,2,0.6907493294
0,Green,Circle,Big,3,11,1.186947872
0,Red,Triangle,Average,1,9,5.558529191
0,Red,Polygon,Average,3,1,0.3095232339
0,Red,Trapezoid,Big,2,1,3.002481017
0,Blue,Square,Big,4,12,-5.289222541
0,Red,Triangle,Big,6,,3.217352416
0,Blue,Trapezoid,Big,7,11,-0.08431079663
0,Red,Trapezoid,Small,5,12,3.393445146
1,Red,Circle,Big,2,8,-5.503370717
0,Blue,Trapezoid,Big,5,5,1.838843472
0,Blue,Polygon,Average,3,8,4.533122615
0,Red,Circle,,5,12,1.13281473
1,,,Small,1,5,-1.734217947
0,Blue,Circle,Small,6,2,1.023588226
0,Blue,Polygon,Average,7,11,2.096089316
0,Blue,Trapezoid,Big,3,11,6.162992148
0,Green,Polygon,Small,2,3,-3.786906988
0,Blue,Circle,Small,3,2,-0.2542390142
0,Red,Polygon,Big,2,9,0.531981064
0,Red,Circle,Average,2,,4.706664441
0,Red,Circle,Big,5,6,-0.6967701149
0,Red,Polygon,Big,2,1,5.248632604
0,Green,Circle,Average,1,11,-0.0307738847
0,Blue,Circle,Average,3,5,-0.7509694011
0,Blue,Circle,Average,1,12,-3.19056574
0,Red,Polygon,Big,3,12,3.017655114
0,Red,Trapezoid,Average,1,12,6.621420114
0,Red,Polygon,Big,1,5,2.148311019
0,Blue,Triangle,Small,6,6,-0.4892552716
0,Green,Triangle,Big,5,2,5.920361092
0,Green,Square,Small,2,11,-0.6989614219
0,Red,,Small,3,8,3.487967678
0,Red,Trapezoid,Big,3,8,4.345920435
0,Green,Polygon,Average,1,1,4.386290691
0,Blue,Triangle,Average,3,7,4.070663899
0,Red,Polygon,Big,6,5,1.670818893
0,Red,Polygon,Big,3,6,-2.948018909
0,Red,Triangle,Small,5,8,3.096325355
1,Blue,Polygon,Average,3,5,1.06902235
0,Blue,Polygon,Big,7,6,2.840727862
0,Red,Polygon,Big,3,5,1.610471701
0,Blue,Circle,Big,7,4,-1.215974343
,Blue,Polygon,Average,7,12,-0.8998764572
0,Blue,Circle,Average,7,1,1.42080623
0,Red,Polygon,Small,7,8,3.912578534
0,Blue,Polygon,Average,1,9,1.706560724
1,Red,,Big,3,3,3.104568506
0,Red,Trapezoid,Average,4,1,7.804346298
0,Blue,Square,Small,2,,1.568202572
0,Blue,Polygon,Average,3,6,0.2400324604
0,Blue,Triangle,Big,6,2,0.6811878395
